"ItemIndex","ItemShape","CosShape"
"1751386","1533","0"
"1751387","1702","0"
"1751388","1410","0"
"1751389","1410","0"
"1751390","4483","0"
"1751391","4483","0"
"1751392","4486","0"
"1751393","4486","0"
"1751394","1410","0"
"1751395","1410","0"
"1751396","1677","0"
"1751397","1676","0"
"1751398","1675","0"
"1751399","1674","0"
"1751400","1669","0"
"1751401","1668","0"
"1751402","4484","0"
"1751403","1200","0"
"1751404","4497","0"
"1751405","1409","0"
"1751406","4490","0"
"1751407","4490","0"
"1751408","4485","0"
"1751409","3182","0"
"1751410","3182","0"
"1751411","3182","0"
"1751412","3182","0"
"1751413","3122","0"
"1751414","4490","0"
"1751415","4490","0"
"1751416","4490","0"
"1751417","4490","0"
"1751418","4490","0"
"1751419","4490","0"
"1751420","4490","0"
"1751421","1839","0"
"1751422","1834","0"
"1751423","1834","0"
"1751424","1839","0"
"1751425","1834","0"
"1751426","1836","0"
"1751427","1834","0"
"1751428","1834","0"
"1751429","1839","0"
"1751430","1839","0"
"1751431","1834","0"
"1751432","1839","0"
"1751433","1834","0"
"1751434","1834","0"
"1751435","1839","0"
"1751436","1834","0"
"1751437","1836","0"
"1751438","1834","0"
"1751439","1834","0"
"1751440","1839","0"
"1751441","1839","0"
"1751442","1834","0"
"1751443","2874","0"
"1751444","2874","0"
"1751445","2874","0"
"1751446","2874","0"
"1751447","2874","0"
"1751448","2874","0"
"1751449","2874","0"
"1751450","2874","0"
"1751451","2874","0"
"1751452","2874","0"
"1751453","2874","0"
"1751454","2874","0"
"1751455","2874","0"
"1751456","2874","0"
"1751457","2874","0"
"1751458","2874","0"
"1751459","2874","0"
"1751460","2874","0"
"1751461","2874","0"
"1751462","2874","0"
"1751463","2874","0"
"1751464","2874","0"
"1751465","1561","0"
"1751466","1864","0"
"1751467","1864","0"
"1751468","1561","0"
"1751469","1864","0"
"1751470","2905","0"
"1751471","1864","0"
"1751472","1864","0"
"1751473","1561","0"
"1751474","1561","0"
"1751475","1864","0"
"1751476","2885","0"
"1751477","1857","0"
"1751478","1857","0"
"1751479","2885","0"
"1751480","1857","0"
"1751481","2886","0"
"1751482","1857","0"
"1751483","1857","0"
"1751484","2885","0"
"1751485","2885","0"
"1751486","1857","0"
"1751487","2885","0"
"1751488","1857","0"
"1751489","1857","0"
"1751490","2885","0"
"1751491","1857","0"
"1751492","2886","0"
"1751493","1857","0"
"1751494","1857","0"
"1751495","2885","0"
"1751496","2885","0"
"1751497","1857","0"
"1751498","4489","0"
"1751499","4489","0"
"1751500","4489","0"
"1751501","4489","0"
"1751502","4489","0"
"1751503","4489","0"
"1751504","4489","0"
"1751505","4489","0"
"1751506","4489","0"
"1751507","4489","0"
"1751508","4489","0"
"1751509","4489","0"
"1751510","4485","0"
"1751511","4497","0"
"1751512","3188","0"
"1751513","4483","0"
"1751514","4483","0"
"1751515","4497","0"
"1751516","210","0"
"1751517","210","0"
"1751518","4489","0"
"1751519","3055","0"
"1751520","1410","0"
"1751521","4497","0"
"1751522","4497","0"
"1751523","4485","0"
"1751524","4485","0"
"1751525","1410","0"
"1751526","4488","0"
"1751527","4488","0"
"1751528","4488","0"
"1751529","4488","0"
"1751530","4488","0"
"1751531","4488","0"
"1751532","4488","0"
"1751533","4488","0"
"1751534","4486","0"
"1751535","4489","0"
"1751536","4489","0"
"1751537","4489","0"
"1751538","4489","0"
"1751539","4489","0"
"1751540","4489","0"
"1751541","4489","0"
"1751542","4489","0"
"1751543","4489","0"
"1751544","4489","0"
"1751545","4489","0"
"1751546","4489","0"
"1751547","1839","0"
"1751548","1834","0"
"1751549","1834","0"
"1751550","1839","0"
"1751551","1834","0"
"1751552","1836","0"
"1751553","1834","0"
"1751554","1834","0"
"1751555","1839","0"
"1751556","1839","0"
"1751557","1834","0"
"1751558","1561","0"
"1751559","1864","0"
"1751560","1864","0"
"1751561","1561","0"
"1751562","1864","0"
"1751563","2905","0"
"1751564","1864","0"
"1751565","1864","0"
"1751566","1561","0"
"1751567","1561","0"
"1751568","1864","0"
"1751569","2885","0"
"1751570","1857","0"
"1751571","1857","0"
"1751572","2885","0"
"1751573","1857","0"
"1751574","2886","0"
"1751575","1857","0"
"1751576","1857","0"
"1751577","2885","0"
"1751578","2885","0"
"1751579","1857","0"
"1751580","2874","0"
"1751581","2874","0"
"1751582","2874","0"
"1751583","2874","0"
"1751584","2874","0"
"1751585","2874","0"
"1751586","2874","0"
"1751587","2874","0"
"1751588","2874","0"
"1751589","2874","0"
"1751590","2874","0"
"1751591","4490","0"
"1751592","4490","0"
"1751593","4490","0"
"1751594","4490","0"
"1751595","4490","0"
"1751596","4490","0"
"1751597","4490","0"
"1751598","4490","0"
"1751599","4490","0"
"1751600","4490","0"
"1751601","3061","0"
"1751602","3060","0"
"1751603","3060","0"
"1751604","3061","0"
"1751605","3060","0"
"1751606","3062","0"
"1751607","3060","0"
"1751608","3060","0"
"1751609","3061","0"
"1751610","3061","0"
"1751611","3060","0"
"1751612","4489","0"
"1751613","4489","0"
"1751614","4489","0"
"1751615","1410","0"
"1751616","4486","0"
"1751617","3055","0"
"1751618","4483","0"
"1751619","1410","0"
"1751620","3197","0"
"1751621","3197","0"
"1751622","4483","0"
"1751623","4483","0"
"1751624","1409","0"
"1751625","1409","0"
"1751626","1409","0"
"1751627","1677","0"
"1751628","1676","0"
"1751629","1675","0"
"1751630","4482","0"
"1751631","4490","0"
"1751632","4490","0"
"1751633","3061","0"
"1751634","3060","0"
"1751635","3060","0"
"1751636","3061","0"
"1751637","3060","0"
"1751638","3062","0"
"1751639","3060","0"
"1751640","3060","0"
"1751641","3061","0"
"1751642","3061","0"
"1751643","3060","0"
"1751644","4482","0"
"1751645","1729","27"
"1751646","1801","27"
"1751647","1760","27"
"1751648","1747","27"
"1751649","1747","27"
"1751650","1783","27"
"1751651","1716","27"
"1751652","1816","27"
"1751653","1710","27"
"1751654","1710","27"
"1751655","1773","27"
"1751656","1798","27"
"1751657","1780","27"
"1751658","4482","0"
"1751659","3208","0"
"1751660","3208","0"
"1751661","1165","0"
"1751662","1165","0"
"1751663","1164","0"
"1751664","3209","0"
"1751665","4484","0"
"1751666","4484","0"
"1751667","1519","0"
"1751668","1518","0"
"1751669","4485","0"
"1751670","4482","0"
"1751671","4482","0"
"1751672","4482","0"
"1751673","4482","0"
"1751674","4482","0"
"1751675","3193","42"
"1751676","3194","42"
"1751677","3194","42"
"1751678","3193","42"
"1751679","3194","42"
"1751680","3193","42"
"1751681","3194","42"
"1751682","3194","42"
"1751683","3193","42"
"1751684","3193","42"
"1751685","3194","42"
"1751686","3193","42"
"1751687","3194","42"
"1751688","3194","42"
"1751689","3193","42"
"1751690","3194","42"
"1751691","3193","42"
"1751692","3194","42"
"1751693","3194","42"
"1751694","3193","42"
"1751695","3193","42"
"1751696","3194","42"
"1751697","3193","42"
"1751698","3194","42"
"1751699","3194","42"
"1751700","3193","42"
"1751701","3194","42"
"1751702","3193","42"
"1751703","3194","42"
"1751704","3194","42"
"1751705","3193","42"
"1751706","3193","42"
"1751707","3194","42"
"1751708","3193","42"
"1751709","3194","42"
"1751710","3194","42"
"1751711","3193","42"
"1751712","3194","42"
"1751713","3193","42"
"1751714","3194","42"
"1751715","3194","42"
"1751716","3193","42"
"1751717","3193","42"
"1751718","3194","42"
"1751719","4482","0"
"1751720","1729","27"
"1751721","1801","27"
"1751722","1760","27"
"1751723","1747","27"
"1751724","1747","27"
"1751725","1783","27"
"1751726","1716","27"
"1751727","1816","27"
"1751728","1710","27"
"1751729","1710","27"
"1751730","1773","27"
"1751731","1798","27"
"1751732","1780","27"
"1751733","4485","0"
"1751734","1402","0"
"1751735","1402","0"
"1751736","1402","0"
"1751737","4497","0"
"1751738","4497","0"
"1751739","1535","0"
"1751740","1535","0"
"1751741","1410","0"
"1751742","1535","0"
"1751743","4482","0"
"1751744","4482","0"
"1751745","4482","0"
"1751746","4482","0"
"1751747","3193","42"
"1751748","3194","42"
"1751749","3194","42"
"1751750","3193","42"
"1751751","3194","42"
"1751752","3193","42"
"1751753","3194","42"
"1751754","3194","42"
"1751755","3193","42"
"1751756","3193","42"
"1751757","3194","42"
"1751758","3193","42"
"1751759","3194","42"
"1751760","3194","42"
"1751761","3193","42"
"1751762","3194","42"
"1751763","3193","42"
"1751764","3194","42"
"1751765","3194","42"
"1751766","3193","42"
"1751767","3193","42"
"1751768","3194","42"
"1751769","3193","42"
"1751770","3194","42"
"1751771","3194","42"
"1751772","3193","42"
"1751773","3194","42"
"1751774","3193","42"
"1751775","3194","42"
"1751776","3194","42"
"1751777","3193","42"
"1751778","3193","42"
"1751779","3194","42"
"1751780","4483","0"
"1751781","1583","0"
"1751782","1410","0"
"1751783","1410","0"
"1751784","1680","0"
"1751785","1680","0"
"1751786","1680","0"
"1751787","1680","0"
"1751788","1680","0"
"1751789","1680","0"
"1751790","1680","0"
"1751791","1680","0"
"1751792","1680","0"
"1751793","1680","0"
"1751794","1680","0"
"1751795","1680","0"
"1751796","1680","0"
"1751797","1680","0"
"1751798","1680","0"
"1751799","1679","0"
"1751800","1679","0"
"1751801","1679","0"
"1751802","1679","0"
"1751803","1679","0"
"1751804","1679","0"
"1751805","1679","0"
"1751806","1679","0"
"1751807","1679","0"
"1751808","1679","0"
"1751809","1679","0"
"1751810","1679","0"
"1751811","1679","0"
"1751812","1679","0"
"1751813","1679","0"
"1751814","4483","0"
"1751815","4483","0"
"1751816","3420","0"
"1751817","3421","0"
"1751818","3422","0"
"1751819","3423","0"
"1751820","3424","0"
"1751821","3425","0"
"1751822","3426","0"
"1751823","3427","0"
"1751824","3428","0"
"1751825","3429","0"
"1751826","3430","0"
"1751827","3420","0"
"1751828","3421","0"
"1751829","3422","0"
"1751830","3423","0"
"1751831","3424","0"
"1751832","3425","0"
"1751833","3426","0"
"1751834","3427","0"
"1751835","3428","0"
"1751836","3429","0"
"1751837","3430","0"
"1751838","3420","0"
"1751839","3421","0"
"1751840","3422","0"
"1751841","3423","0"
"1751842","3424","0"
"1751843","3425","0"
"1751844","3426","0"
"1751845","3427","0"
"1751846","3428","0"
"1751847","3429","0"
"1751848","3430","0"
"1751849","3243","0"
"1751850","3244","0"
"1751851","3245","0"
"1751852","3246","0"
"1751853","3247","0"
"1751854","3248","0"
"1751855","3249","0"
"1751856","3250","0"
"1751857","3251","0"
"1751858","3252","0"
"1751859","3253","0"
"1751860","4490","0"
"1751861","3254","0"
"1751862","3255","0"
"1751863","3256","0"
"1751864","3257","0"
"1751865","3258","0"
"1751866","3259","0"
"1751867","3260","0"
"1751868","3261","0"
"1751869","3262","0"
"1751870","3263","0"
"1751871","3264","0"
"1751872","4490","0"
"1751873","3265","0"
"1751874","3266","0"
"1751875","3267","0"
"1751876","3268","0"
"1751877","3269","0"
"1751878","3270","0"
"1751879","3271","0"
"1751880","3272","0"
"1751881","3273","0"
"1751882","3274","0"
"1751883","3275","0"
"1751884","4490","0"
"1751885","3276","0"
"1751886","3277","0"
"1751887","3278","0"
"1751888","3279","0"
"1751889","3280","0"
"1751890","3281","0"
"1751891","3282","0"
"1751892","3283","0"
"1751893","3284","0"
"1751894","3285","0"
"1751895","3286","0"
"1751896","4490","0"
"1751898","1410","0"
"1751899","4485","0"
"1751900","4485","0"
"1751901","4482","0"
"1751902","2892","29"
"1751903","2893","29"
"1751904","2894","29"
"1751905","2895","29"
"1751906","2896","29"
"1751907","2897","29"
"1751908","2898","29"
"1751909","2899","29"
"1751910","2900","29"
"1751911","2901","29"
"1751912","2902","29"
"1751913","4483","0"
"1751914","1566","0"
"1751915","1566","0"
"1751916","1566","0"
"1751917","1566","0"
"1751918","1566","0"
"1751919","1566","0"
"1751920","1566","0"
"1751921","1566","0"
"1751922","1566","0"
"1751923","1566","0"
"1751924","1567","0"
"1751925","1567","0"
"1751926","1567","0"
"1751927","1567","0"
"1751928","1567","0"
"1751929","1567","0"
"1751930","1567","0"
"1751931","1567","0"
"1751932","1567","0"
"1751933","1567","0"
"1751934","1653","0"
"1751935","1653","0"
"1751936","1653","0"
"1751937","1653","0"
"1751938","1653","0"
"1751939","1653","0"
"1751940","1653","0"
"1751941","1653","0"
"1751942","1653","0"
"1751943","1653","0"
"1751944","1583","0"
"1751945","1583","0"
"1751946","1583","0"
"1751947","1583","0"
"1751948","1583","0"
"1751949","1583","0"
"1751950","1583","0"
"1751951","1583","0"
"1751952","1583","0"
"1751953","1583","0"
"1751954","1761","0"
"1751955","1761","0"
"1751956","1761","0"
"1751957","1761","0"
"1751958","1761","0"
"1751959","1761","0"
"1751960","1761","0"
"1751961","1761","0"
"1751962","1761","0"
"1751963","1761","0"
"1751964","1701","0"
"1751965","1701","0"
"1751966","1701","0"
"1751967","1701","0"
"1751968","1701","0"
"1751969","1701","0"
"1751970","1701","0"
"1751971","1701","0"
"1751972","1701","0"
"1751973","1701","0"
"1751974","1401","0"
"1751975","1410","0"
"1751976","4497","0"
"1751977","3362","0"
"1751978","4483","0"
"1751979","4485","0"
"1751980","4483","0"
"1751981","3393","0"
"1751982","1405","0"
"1751983","1405","0"
"1751984","3362","0"
"1751985","3419","0"
"1751986","4487","0"
"1751987","1406","0"
"1751988","1402","0"
"1751989","1402","0"
"1751990","1402","0"
"1751991","4484","0"
"1751992","1583","0"
"1751993","4486","0"
"1751994","4490","0"
"1751995","3243","0"
"1751996","3244","0"
"1751997","3245","0"
"1751998","3246","0"
"1751999","3247","0"
"1752000","3248","0"
"1752001","3249","0"
"1752002","3250","0"
"1752003","3251","0"
"1752004","3252","0"
"1752005","3253","0"
"1752006","4486","0"
"1752007","4489","0"
"1752008","4489","0"
"1752009","4489","0"
"1752010","4489","0"
"1752011","4489","0"
"1752012","4489","0"
"1752013","4489","0"
"1752014","4489","0"
"1752015","4489","0"
"1752016","4489","0"
"1752017","4489","0"
"1752018","4489","0"
"1752019","4489","0"
"1752020","4489","0"
"1752021","4489","0"
"1752022","4489","0"
"1752023","4489","0"
"1752024","4489","0"
"1752025","4489","0"
"1752026","4489","0"
"1752027","4489","0"
"1752028","4489","0"
"1752029","4489","0"
"1752030","4489","0"
"1752031","4486","0"
"1752032","3437","0"
"1752033","3440","0"
"1752034","3443","0"
"1752035","3446","0"
"1752036","3449","0"
"1752037","3452","0"
"1752038","3455","0"
"1752039","3458","0"
"1752040","3461","0"
"1752041","3464","0"
"1752042","3467","0"
"1752043","3438","0"
"1752044","3441","0"
"1752045","3444","0"
"1752046","3447","0"
"1752047","3450","0"
"1752048","3453","0"
"1752049","3456","0"
"1752050","3459","0"
"1752051","3462","0"
"1752052","3465","0"
"1752053","3468","0"
"1752054","3439","0"
"1752055","3442","0"
"1752056","3445","0"
"1752057","3448","0"
"1752058","3451","0"
"1752059","3454","0"
"1752060","3457","0"
"1752061","3460","0"
"1752062","3463","0"
"1752063","3466","0"
"1752064","3469","0"
"1752065","1650","0"
"1752066","2909","0"
"1752067","2909","0"
"1752068","2909","0"
"1752069","2910","0"
"1752070","2908","0"
"1752071","1650","0"
"1752072","1592","0"
"1752073","1592","0"
"1752074","1592","0"
"1752075","1585","0"
"1752076","1678","0"
"1752077","1566","0"
"1752078","1587","0"
"1752079","1587","0"
"1752080","1587","0"
"1752081","1586","0"
"1752082","2907","0"
"1752083","1654","0"
"1752084","1606","0"
"1752085","1606","0"
"1752086","1606","0"
"1752087","1605","0"
"1752088","1602","0"
"1752089","1652","0"
"1752090","1604","0"
"1752091","1604","0"
"1752092","1604","0"
"1752093","1603","0"
"1752094","1601","0"
"1752095","1577","0"
"1752096","1648","0"
"1752097","1648","0"
"1752098","1648","0"
"1752099","1647","0"
"1752100","1517","0"
"1752101","1567","0"
"1752102","1643","0"
"1752103","1643","0"
"1752104","1643","0"
"1752105","1640","0"
"1752106","1536","0"
"1752107","1576","0"
"1752108","1636","0"
"1752109","1636","0"
"1752110","1636","0"
"1752111","1635","0"
"1752112","1516","0"
"1752113","1664","0"
"1752114","1619","0"
"1752115","1619","0"
"1752116","1619","0"
"1752117","1618","0"
"1752118","1509","0"
"1752119","1651","0"
"1752120","1627","0"
"1752121","1627","0"
"1752122","1627","0"
"1752123","1622","0"
"1752124","1613","0"
"1752125","1655","0"
"1752126","1649","0"
"1752127","1649","0"
"1752128","1649","0"
"1752129","1644","0"
"1752130","1615","0"
"1752131","1653","0"
"1752132","1637","0"
"1752133","1637","0"
"1752134","1637","0"
"1752135","1632","0"
"1752136","1614","0"
"1752137","3063","0"
"1752138","3064","0"
"1752139","3064","0"
"1752140","3064","0"
"1752141","3065","0"
"1752142","3066","0"
"1752143","1573","0"
"1752144","1646","0"
"1752145","1646","0"
"1752146","1646","0"
"1752147","1645","0"
"1752148","1513","0"
"1752149","1572","0"
"1752150","1634","0"
"1752151","1634","0"
"1752152","1634","0"
"1752153","1633","0"
"1752154","1512","0"
"1752155","1564","0"
"1752156","1629","0"
"1752157","1629","0"
"1752158","1629","0"
"1752159","1628","0"
"1752160","2","0"
"1752161","1575","0"
"1752162","1626","0"
"1752163","1626","0"
"1752164","1626","0"
"1752165","1625","0"
"1752166","1515","0"
"1752167","1570","0"
"1752168","1589","0"
"1752169","1589","0"
"1752170","1589","0"
"1752171","1588","0"
"1752172","1510","0"
"1752173","1565","0"
"1752174","1639","0"
"1752175","1639","0"
"1752176","1639","0"
"1752177","1638","0"
"1752178","3","0"
"1752179","1563","0"
"1752180","1617","0"
"1752181","1617","0"
"1752182","1617","0"
"1752183","1616","0"
"1752184","1","0"
"1752185","1667","0"
"1752186","1621","0"
"1752187","1621","0"
"1752188","1621","0"
"1752189","1620","0"
"1752190","1666","0"
"1752191","1574","0"
"1752192","1591","0"
"1752193","1591","0"
"1752194","1591","0"
"1752195","1590","0"
"1752196","1514","0"
"1752197","1569","0"
"1752198","1642","0"
"1752199","1641","0"
"1752200","1579","0"
"1752201","1568","0"
"1752202","1631","0"
"1752203","1630","0"
"1752204","1578","0"
"1752205","4490","0"
"1752206","3472","0"
"1752207","3470","0"
"1752208","3470","0"
"1752209","3472","0"
"1752210","3470","0"
"1752211","3471","0"
"1752212","3470","0"
"1752213","3470","0"
"1752214","3472","0"
"1752215","3472","0"
"1752216","3470","0"
"1752217","4490","0"
"1752218","3472","0"
"1752219","3470","0"
"1752220","3470","0"
"1752221","3472","0"
"1752222","3470","0"
"1752223","3471","0"
"1752224","3470","0"
"1752225","3470","0"
"1752226","3472","0"
"1752227","3472","0"
"1752228","3470","0"
"1752229","4490","0"
"1752230","2954","32"
"1752231","2954","32"
"1752232","2954","32"
"1752233","2954","32"
"1752234","2954","32"
"1752235","2954","32"
"1752236","2954","32"
"1752237","2954","32"
"1752238","2954","32"
"1752239","2954","32"
"1752240","2954","32"
"1752241","4482","0"
"1752242","4483","0"
"1752243","4483","0"
"1752244","4489","0"
"1752245","4483","0"
"1752246","1530","0"
"1752247","1530","0"
"1752248","1530","0"
"1752249","1530","0"
"1752250","1532","0"
"1752251","1532","0"
"1752252","1593","0"
"1752253","1681","0"
"1752254","1658","0"
"1752255","1540","0"
"1752256","1406","0"
"1752257","1729","27"
"1752258","1801","27"
"1752259","1760","27"
"1752260","1747","27"
"1752261","1783","27"
"1752262","1716","27"
"1752263","1816","27"
"1752264","1710","27"
"1752265","1773","27"
"1752266","1798","27"
"1752267","1780","27"
"1752268","1700","0"
"1752269","1699","0"
"1752270","1698","0"
"1752271","1697","0"
"1752272","3208","0"
"1752273","3208","0"
"1752274","1600","0"
"1752275","1406","0"
"1752276","1406","0"
"1752277","1406","0"
"1752278","1406","0"
"1752279","1406","0"
"1752280","210","0"
"1752281","3472","0"
"1752282","3470","0"
"1752283","3470","0"
"1752284","3472","0"
"1752285","3470","0"
"1752286","3471","0"
"1752287","3470","0"
"1752288","3470","0"
"1752289","3472","0"
"1752290","3472","0"
"1752291","3470","0"
"1752292","3393","0"
"1752293","3502","46"
"1752294","3502","46"
"1752295","3502","46"
"1752296","3502","46"
"1752297","3502","46"
"1752298","3502","46"
"1752299","3502","46"
"1752300","3502","46"
"1752301","3502","46"
"1752302","3502","46"
"1752303","3502","46"
"1752304","3492","45"
"1752305","3492","45"
"1752306","3492","45"
"1752307","3492","45"
"1752308","3492","45"
"1752309","3492","45"
"1752310","3492","45"
"1752311","3492","45"
"1752312","3492","45"
"1752313","3492","45"
"1752314","3492","45"
"1752315","3503","47"
"1752316","3503","47"
"1752317","3503","47"
"1752318","3503","47"
"1752319","3503","47"
"1752320","3503","47"
"1752321","3503","47"
"1752322","3503","47"
"1752323","3503","47"
"1752324","3503","47"
"1752325","3503","47"
"1752326","1562","0"
"1752327","1530","0"
"1752328","3138","0"
"1752329","1519","0"
"1752330","1702","0"
"1752331","1169","0"
"1752332","1174","0"
"1752333","1518","0"
"1752334","1525","0"
"1752335","1526","0"
"1752336","475","0"
"1752337","4486","0"
"1752338","4483","0"
"1752339","1705","0"
"1752340","1410","0"
"1752341","1688","0"
"1752342","2954","32"
"1752343","2954","32"
"1752344","2954","32"
"1752345","2954","32"
"1752346","2954","32"
"1752347","2954","32"
"1752348","2954","32"
"1752349","2954","32"
"1752350","2954","32"
"1752351","2954","32"
"1752352","2954","32"
"1752353","4482","0"
"1752354","2954","32"
"1752355","2954","32"
"1752356","2954","32"
"1752357","2954","32"
"1752358","2954","32"
"1752359","2954","32"
"1752360","2954","32"
"1752361","2954","32"
"1752362","2954","32"
"1752363","2954","32"
"1752364","2954","32"
"1752365","4482","0"
"1752366","2983","0"
"1752367","1410","0"
"1752368","4497","0"
"1752369","4482","0"
"1752370","4497","0"
"1752371","1410","0"
"1752372","1410","0"
"1752373","1410","0"
"1752374","1410","0"
"1752375","4489","0"
"1752376","4490","0"
"1752377","4482","0"
"1752378","4482","0"
"1752379","4482","0"
"1752380","4482","0"
"1752381","4482","0"
"1752382","4482","0"
"1752383","4482","0"
"1752384","4482","0"
"1752385","4482","0"
"1752386","4482","0"
"1752387","4482","0"
"1752388","4482","0"
"1752389","1410","0"
"1752390","4488","0"
"1752391","1410","0"
"1752392","4488","0"
"1752393","4488","0"
"1752394","4488","0"
"1752395","4488","0"
"1752396","4488","0"
"1752397","1705","0"
"1752398","1696","0"
"1752399","4489","0"
"1752400","4489","0"
"1752401","4489","0"
"1752402","4489","0"
"1752403","4489","0"
"1752404","4489","0"
"1752405","4489","0"
"1752406","4489","0"
"1752407","4489","0"
"1752408","4489","0"
"1752409","4489","0"
"1752410","3498","48"
"1752411","3504","48"
"1752412","3504","48"
"1752413","3498","48"
"1752414","3504","48"
"1752415","3498","48"
"1752416","3504","48"
"1752417","3504","48"
"1752418","3498","48"
"1752419","3498","48"
"1752420","3504","48"
"1752421","3498","48"
"1752422","3504","48"
"1752423","3504","48"
"1752424","3498","48"
"1752425","3504","48"
"1752426","3498","48"
"1752427","3504","48"
"1752428","3504","48"
"1752429","3498","48"
"1752430","3498","48"
"1752431","3504","48"
"1752432","3498","48"
"1752433","3504","48"
"1752434","3504","48"
"1752435","3498","48"
"1752436","3504","48"
"1752437","3498","48"
"1752438","3504","48"
"1752439","3504","48"
"1752440","3498","48"
"1752441","3498","48"
"1752442","3504","48"
"1752443","3499","49"
"1752444","3505","49"
"1752445","3505","49"
"1752446","3499","49"
"1752447","3505","49"
"1752448","3499","49"
"1752449","3505","49"
"1752450","3505","49"
"1752451","3499","49"
"1752452","3499","49"
"1752453","3505","49"
"1752454","3499","49"
"1752455","3505","49"
"1752456","3505","49"
"1752457","3499","49"
"1752458","3505","49"
"1752459","3499","49"
"1752460","3505","49"
"1752461","3505","49"
"1752462","3499","49"
"1752463","3499","49"
"1752464","3505","49"
"1752465","3499","49"
"1752466","3505","49"
"1752467","3505","49"
"1752468","3499","49"
"1752469","3505","49"
"1752470","3499","49"
"1752471","3505","49"
"1752472","3505","49"
"1752473","3499","49"
"1752474","3499","49"
"1752475","3505","49"
"1752476","3500","50"
"1752477","3506","50"
"1752478","3506","50"
"1752479","3500","50"
"1752480","3506","50"
"1752481","3500","50"
"1752482","3506","50"
"1752483","3506","50"
"1752484","3500","50"
"1752485","3500","50"
"1752486","3506","50"
"1752487","3500","50"
"1752488","3506","50"
"1752489","3506","50"
"1752490","3500","50"
"1752491","3506","50"
"1752492","3500","50"
"1752493","3506","50"
"1752494","3506","50"
"1752495","3500","50"
"1752496","3500","50"
"1752497","3506","50"
"1752498","3500","50"
"1752499","3506","50"
"1752500","3506","50"
"1752501","3500","50"
"1752502","3506","50"
"1752503","3500","50"
"1752504","3506","50"
"1752505","3506","50"
"1752506","3500","50"
"1752507","3500","50"
"1752508","3506","50"
"1752509","1708","0"
"1752510","1410","0"
"1752511","1410","0"
"1752512","1554","0"
"1752513","1549","0"
"1752514","1692","0"
"1752515","4486","0"
"1752516","4486","0"
"1752517","3500","50"
"1752518","3506","50"
"1752519","3506","50"
"1752520","3500","50"
"1752521","3506","50"
"1752522","3500","50"
"1752523","3506","50"
"1752524","3506","50"
"1752525","3500","50"
"1752526","3500","50"
"1752527","3506","50"
"1752528","3507","0"
"1752529","3209","0"
"1752530","1170","0"
"1752531","1175","0"
"1752532","1410","0"
"1752533","1705","0"
"1752534","4483","0"
"1752535","4482","0"
"1752536","4482","0"
"1752537","4482","0"
"1752538","4482","0"
"1752539","4482","0"
"1752540","4482","0"
"1752541","4482","0"
"1752542","4482","0"
"1752543","4482","0"
"1752544","4482","0"
"1752545","4482","0"
"1752546","4486","0"
"1752547","4485","0"
"1752548","4485","0"
"1752549","4485","0"
"1752550","4485","0"
"1752551","4485","0"
"1752552","4485","0"
"1752553","4485","0"
"1752554","4485","0"
"1752555","4497","0"
"1752556","4490","0"
"1752557","3533","0"
"1752558","3534","0"
"1752559","3534","0"
"1752560","3533","0"
"1752561","3534","0"
"1752562","3535","0"
"1752563","3534","0"
"1752564","3534","0"
"1752565","3533","0"
"1752566","3533","0"
"1752567","3534","0"
"1752568","1607","0"
"1752569","1681","0"
"1752570","4497","0"
"1752571","4483","0"
"1752572","4483","0"
"1752573","4483","0"
"1752574","4483","0"
"1752575","4483","0"
"1752576","1566","0"
"1752577","4488","0"
"1752580","1410","0"
"1752581","3500","50"
"1752582","3506","50"
"1752583","3506","50"
"1752584","3500","50"
"1752585","3506","50"
"1752586","3500","50"
"1752587","3506","50"
"1752588","3506","50"
"1752589","3500","50"
"1752590","3500","50"
"1752591","3506","50"
"1752593","3507","0"
"1752594","4483","0"
"1752595","4483","0"
"1752596","1567","0"
"1752597","1653","0"
"1752598","1410","0"
"1752599","1410","0"
"1752600","1410","0"
"1752601","1410","0"
"1752602","1410","0"
"1752603","1410","0"
"1752604","4482","0"
"1752605","1655","0"
"1752606","1651","0"
"1752607","4486","0"
"1752608","3537","0"
"1752609","3551","0"
"1752610","3552","0"
"1752611","3553","0"
"1752612","3554","0"
"1752613","3555","0"
"1752614","3556","0"
"1752615","3557","0"
"1752616","3537","0"
"1752617","3558","0"
"1752618","3559","0"
"1752619","3560","0"
"1752620","3561","0"
"1752621","3562","0"
"1752622","3563","0"
"1752623","3564","0"
"1752624","4486","0"
"1752625","1799","25"
"1752626","4490","0"
"1752627","3533","0"
"1752628","3534","0"
"1752629","3534","0"
"1752630","3533","0"
"1752631","3534","0"
"1752632","3535","0"
"1752633","3534","0"
"1752634","3534","0"
"1752635","3533","0"
"1752636","3533","0"
"1752637","3534","0"
"1752638","4482","0"
"1752639","4488","0"
"1752640","4483","0"
"1752641","4482","0"
"1752642","3619","0"
"1752643","3619","0"
"1752644","3619","0"
"1752645","3619","0"
"1752646","3619","0"
"1752647","3619","0"
"1752648","3619","0"
"1752649","1715","28"
"1752650","4488","0"
"1752651","4483","0"
"1752652","4483","0"
"1752653","4483","0"
"1752654","4483","0"
"1752655","4483","0"
"1752656","3637","0"
"1752657","3638","0"
"1752658","3638","0"
"1752659","3637","0"
"1752660","3638","0"
