ItemIndex,Name,Rank,Type,Code,Attribute,Description,Quality,Job,ItemShape,CosShape,Action_Index,Appraisal,Union_Set_Index,Value1,Value2,Trade,ReqLv,ReqHLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,GroupIndex,No Data,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,Expansion Option Index 1,Expansion Option Value 1,Expansion Option Index 2,Expansion Option Value 2,Expansion Option Index 3,Expansion Option Value 3,Expansion Option Index 4,Expansion Option Value 4,Expansion Option Index 5,Expansion Option Value 5,Expansion Option Index 6,Expansion Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Range Min Attack,Level 0 Range Max Attack,PVP Option Damage,Level 0 Defence Min,Level 0 Defence Max,PVP Option Defence,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex,Period,IsLimit,PeriodBreak,Belong,NextShape,ReqGrade,PurchasePoint,ChoiceLimit,PurchaseLimit,PointLimit,NPC SELL
54896,Parca's Fang 7,0,2,0,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1414,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,180,236,80,74,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604800,1,1,0,0,0,0,0,0,0,1
54897,Qune's Protection 7,0,2,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1412,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,15,3,15,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604800,1,1,0,0,0,0,0,0,0,1
54898,Orphena's Seal 7,0,2,5,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,973,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,7,225,7,37,7,233,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604800,1,1,0,0,0,0,0,0,0,1
54899,Nasar Lana 7,0,2,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1421,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,15,3,15,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604800,1,1,0,0,0,0,0,0,0,1
54900,Spell Plume 7,0,2,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,950,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,2,50,3,50,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604800,1,1,0,0,0,0,0,0,0,1
54901,Daes Arie 7,0,2,5,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,945,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,420,236,120,244,170,74,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604800,1,1,0,0,0,0,0,0,0,1
54902,Dekaron Ring 7,0,2,5,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,2875,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,300,16,175,24,3,25,3,26,3,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604800,1,1,0,0,0,0,0,0,0,1
54903,Vado Mori 7,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,945,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,100,72,240,233,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604800,1,1,0,0,0,0,0,0,0,1
54904,Link of Hallucination 7,0,2,5,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,956,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,7,244,250,74,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604800,1,1,0,0,0,0,0,0,0,1
54905,Seal of Destruction 7,0,2,5,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,946,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3,37,3,96,2500,169,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604800,1,1,0,0,0,0,0,0,0,1
54906,Clear Water of Volcano 7,0,2,5,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,972,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,20,97,9,244,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604800,1,1,0,0,0,0,0,0,0,1
54907,Orb of Engulfing Flames 7,0,2,5,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,969,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,18,239,490,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604800,1,1,0,0,0,0,0,0,0,1
54908,Kadirun's Red Eye 7,0,2,0,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,944,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,106,226,106,72,240,233,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604800,1,1,0,0,0,0,0,0,0,1
54909,Noble Soul 7,0,2,0,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,942,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,120,72,460,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604800,1,1,0,0,0,0,0,0,0,1
54910,Vanyar Anar 7,0,2,0,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1422,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604800,1,1,0,0,0,0,0,0,0,1
54911,Mabelu's Ancker 7 (S),0,2,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1142,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604800,1,1,0,0,0,0,0,0,0,1
54912,Mabelu's Ancker 7 (A),0,2,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1142,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604800,1,1,0,0,0,0,0,0,0,1
54913,Mabelu's Ancker 7 (B),0,2,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1142,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604800,1,1,0,0,0,0,0,0,0,1
54914,Mabelu's Ancker 7 ?,0,2,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1142,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604800,1,1,0,0,0,0,0,0,0,1
54940,Ring of Deceased 3,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1415,0,0,0,0,0,0,1,1,0,30000,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3,37,3,74,4,225,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259200,1,1,0,0,0,0,0,0,0,1
54941,Parca's Fang 3,0,2,0,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1414,0,0,0,0,0,0,1,1,0,30000,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,180,236,80,74,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259200,1,1,0,0,0,0,0,0,0,1
54942,Parca's Tears 3,0,2,0,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1416,0,0,0,0,0,0,1,1,0,30000,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,3,169,3,74,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259200,1,1,0,0,0,0,0,0,0,1
56535,Strengthened Dark Eye,0,2,5,0,634,34,1111-1111-1111-1111-1111-1111-1111-1111,784,0,0,0,0,0,0,0,80,0,0,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56536,Ring of Jebaheu,0,2,5,0,661,34,1111-1111-1111-1111-1111-1111-1111-1111,987,0,0,0,0,0,0,0,90,0,0,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,300,236,60,234,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56538,Gibor's Necklace,0,2,5,0,637,34,1111-1111-1111-1111-1111-1111-1111-1111,1162,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,9,97,8,235,100,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59000,Powerful Baz's Gold Ring,0,2,3,0,653,34,1111-1111-1111-1111-1111-1111-1111-1111,967,0,0,0,0,0,0,1,145,0,5000000,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,99,226,99,72,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59001,Wise Baz's Indigo Ring,0,2,3,0,655,34,1111-1111-1111-1111-1111-1111-1111-1111,968,0,0,0,0,0,0,1,145,0,5000000,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,94,72,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59002,Howl Flame Ring,0,2,5,0,673,34,1111-1111-1111-1111-1111-1111-1111-1111,966,0,0,0,0,0,0,0,130,0,5000000,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1100,240,400,72,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59003,Avatar Token,0,2,5,0,775,34,1111-1111-1111-1111-1111-1111-1111-1111,994,0,0,0,0,0,0,1,150,0,5000000,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5000,72,1500,88,150,10,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59004,Dead Protector's Ring,0,2,5,0,665,34,1111-1111-1111-1111-1111-1111-1111-1111,956,0,0,0,0,0,0,0,145,0,5000000,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,8,244,300,74,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59005,Signet of Despair,0,2,5,0,671,34,1111-1111-1111-1111-1111-1111-1111-1111,946,0,0,0,0,0,0,1,155,0,5000000,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,4,225,4,37,4,96,3000,169,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59006,Vado Morie,0,2,3,0,651,34,1111-1111-1111-1111-1111-1111-1111-1111,945,0,0,0,0,0,0,1,155,0,5000000,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,114,72,360,233,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59007,Avis Irea,0,2,5,0,663,34,1111-1111-1111-1111-1111-1111-1111-1111,943,0,0,0,0,0,0,0,155,0,0,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,480,236,150,244,210,74,15,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59008,Eternal Flame Orb,0,2,5,0,771,34,1111-1111-1111-1111-1111-1111-1111-1111,969,0,0,0,0,0,0,0,145,0,5000000,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,20,239,600,43,3,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59009,Shadow Chaser's Red Eye,0,2,0,0,667,34,1111-1111-1111-1111-1111-1111-1111-1111,944,0,0,0,0,0,0,1,155,0,5000000,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,120,226,120,72,360,233,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59010,Imperial Soul,0,2,0,0,641,34,1111-1111-1111-1111-1111-1111-1111-1111,942,0,0,0,0,0,0,0,155,0,0,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,150,72,640,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59011,Spell Weaver,0,2,1,0,660,34,1111-1111-1111-1111-1111-1111-1111-1111,950,0,0,0,0,0,0,1,155,0,5000000,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,2,60,3,60,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59012,Dead Man's Black Eye,0,2,5,0,635,34,1111-1111-1111-1111-1111-1111-1111-1111,784,0,0,0,0,0,0,0,100,0,0,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59013,Leviathan Necklace,0,2,5,0,638,34,1111-1111-1111-1111-1111-1111-1111-1111,1162,0,0,0,0,0,0,0,100,0,0,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,12,97,8,235,125,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59014,Howl Storm Ring,0,2,5,0,773,34,1111-1111-1111-1111-1111-1111-1111-1111,966,0,0,0,0,0,0,0,150,0,5000000,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1200,240,490,72,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59015,Pledge of Disillusion,0,2,5,0,776,34,1111-1111-1111-1111-1111-1111-1111-1111,956,0,0,0,0,0,0,0,160,0,5000000,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,9,244,350,74,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59016,Signet of Chaos,0,2,5,0,778,34,1111-1111-1111-1111-1111-1111-1111-1111,946,0,0,0,0,0,0,1,170,0,5000000,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5,225,5,37,5,96,3500,169,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59017,Varados Moriel,0,2,3,0,784,34,1111-1111-1111-1111-1111-1111-1111-1111,945,0,0,0,0,0,0,1,170,0,5000000,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,133,72,480,233,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59018,Tiesto Arie,0,2,5,0,777,34,1111-1111-1111-1111-1111-1111-1111-1111,943,0,0,0,0,0,0,0,170,0,0,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,560,236,180,244,250,74,18,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59019,Shadow Watcher's Red Eye,0,2,0,0,781,34,1111-1111-1111-1111-1111-1111-1111-1111,944,0,0,0,0,0,0,1,170,0,5000000,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,139,226,139,72,480,233,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59020,Heavenly Soul,0,2,0,0,643,34,1111-1111-1111-1111-1111-1111-1111-1111,942,0,0,0,0,0,0,0,170,0,0,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,180,72,820,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59021,Spell Kracion,0,2,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,950,0,0,0,0,0,0,1,170,0,5000000,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,2,70,3,70,4,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59022,Demon's Black Eye,0,2,5,0,636,34,1111-1111-1111-1111-1111-1111-1111-1111,784,0,0,0,0,0,0,0,130,0,0,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59023,Belphegor Necklace,0,2,5,0,639,34,1111-1111-1111-1111-1111-1111-1111-1111,1162,0,0,0,0,0,0,0,130,0,0,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,15,97,8,235,150,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59024,Demon God's Black Eye,0,2,5,0,772,34,1111-1111-1111-1111-1111-1111-1111-1111,784,0,0,0,0,0,0,0,150,0,0,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59025,Baal Necklace,0,2,5,0,774,34,1111-1111-1111-1111-1111-1111-1111-1111,1162,0,0,0,0,0,0,0,150,0,0,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,18,97,8,235,180,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59030,TEST_Ranged ATT %,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,967,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59031,TEST_Accuracy +,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,968,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
