Index,game/mesh,tpack,effect,effect_add,inv/mesh,tpack,cashshop/belt/scale,twoside,field/mesh,tpack,twoside,x,y,z,scale,rot-dir,degree,effect,Lod,Costype,Boneindex,Targeteffect,game/mesh,tpack,effect,effect_add
3362,item\general\etc\GEN_INV_ETC_DK_COIN.mesh,item\general\etc\GEN_INV_ETC_M2_ENTER_P.tpack,0,0,item\general\etc\GEN_INV_ETC_DK_COIN.mesh,item\general\etc\GEN_INV_ETC_M2_ENTER_P.tpack,1,TRUE,,,,0,0,0,1,x,90,1,,0,0,0,,,0,0
3363,item\general\etc\candybar.mesh,item\general\etc\candybar.tpack,0,0,item\general\etc\candybar.mesh,item\general\etc\candybar.tpack,1,TRUE,,,,0,0,0,1,x,90,1,,0,0,0,,,0,0
3364,Item\Armor\Boots\SWD_EQU_BOT_PILGRIMAGE.mesh,Item\Armor\Boots\SWD_EQU_BOT_M2.tpack,112,0,Item\Armor\Boots\SWD_INV_BOT_PILGRIMAGE.mesh,Item\Armor\Boots\SWD_EQU_BOT_M2.tpack,1,TRUE,,,,0,0.3,0,1,y,90,1,TRUE,0,0,0,,,0,0
3365,Item\Armor\Boots\SOR_EQU_BOT_PILGRIMAGE.mesh,Item\Armor\Boots\SOR_EQU_BOT_M2.tpack,112,0,Item\Armor\Boots\SOR_INV_BOT_PILGRIMAGE.mesh,Item\Armor\Boots\SOR_EQU_BOT_M2.tpack,1,TRUE,,,,0,0.3,0,1,y,90,1,TRUE,0,0,0,,,0,0
3366,Item\Armor\Boots\ARC_EQU_BOT_PILGRIMAGE.mesh,Item\Armor\Boots\ARC_EQU_BOT_M2.tpack,112,0,Item\Armor\Boots\ARC_INV_BOT_PILGRIMAGE.mesh,Item\Armor\Boots\ARC_EQU_BOT_M2.tpack,1,TRUE,,,,0,0.3,0,1,y,90,1,TRUE,0,0,0,,,0,0
3367,Item\Armor\Boots\SUM_EQU_BOT_PILGRIMAGE.mesh,Item\Armor\Boots\SUM_EQU_BOT_M2.tpack,112,0,Item\Armor\Boots\SUM_INV_BOT_PILGRIMAGE.mesh,Item\Armor\Boots\SUM_EQU_BOT_M2.tpack,1,TRUE,,,,0,0.3,0,1,y,90,1,TRUE,0,0,0,,,0,0
3368,Item\Armor\Boots\WSU_EQU_BOT_PILGRIMAGE.mesh,Item\Armor\Boots\WSU_EQU_BOT_M2.tpack,112,0,Item\Armor\Boots\WSU_INV_BOT_PILGRIMAGE.mesh,Item\Armor\Boots\WSU_EQU_BOT_M2.tpack,1,TRUE,,,,0,0.3,0,1,y,90,1,TRUE,0,0,0,,,0,0
3369,Item\Armor\Boots\HIL_EQU_BOT_PILGRIMAGE.mesh,Item\Armor\Boots\HIL_EQU_BOT_M2.tpack,112,0,Item\Armor\Boots\HIL_INV_BOT_PILGRIMAGE.mesh,Item\Armor\Boots\HIL_INV_BOT_M2.tpack,1,TRUE,,,,0,0.3,0,1,y,90,1,TRUE,0,0,0,,,0,0
3370,Item\Armor\Boots\MSE_EQU_BOT_PILGRIMAGE.mesh,Item\Armor\Boots\MSE_EQU_BOT_M2.tpack,112,0,Item\Armor\Boots\MSE_INV_BOT_PILGRIMAGE.mesh,Item\Armor\Boots\MSE_EQU_BOT_M2.tpack,1,TRUE,,,,0,0.3,0,1,y,90,1,TRUE,0,0,0,,,0,0
3371,Item\Armor\Boots\WAR_EQU_BOT_PILGRIMAGE.mesh,Item\Armor\Boots\WAR_EQU_BOT_M2.tpack,112,0,Item\Armor\Boots\WAR_INV_BOT_PILGRIMAGE.mesh,Item\Armor\Boots\WAR_EQU_BOT_M2.tpack,1,TRUE,,,,0,0.3,0,1,y,90,1,TRUE,0,0,0,,,0,0
3372,Item\Armor\Boots\ALO_EQU_BOT_PILGRIMAGE.mesh,Item\Armor\Boots\ALO_EQU_BOT_M2.tpack,112,0,Item\Armor\Boots\ALO_INV_BOT_PILGRIMAGE.mesh,Item\Armor\Boots\ALO_EQU_BOT_M2.tpack,1,TRUE,,,,0,0.3,0,1,y,90,1,TRUE,0,0,0,,,0,0
3373,Item\Armor\Boots\BWZ_EQU_BOT_PILGRIMAGE.mesh,Item\Armor\Boots\BWZ_EQU_BOT_M2.tpack,112,0,Item\Armor\Boots\BWZ_INV_BOT_PILGRIMAGE.mesh,Item\Armor\Boots\BWZ_EQU_BOT_M2.tpack,1,TRUE,,,,0,0.3,0,1,y,90,1,TRUE,0,0,0,,,0,0
3374,Item\Armor\Boots\HWA_EQU_BOT_PILGRIMAGE.mesh,Item\Armor\Boots\HWA_EQU_BOT_M2.tpack,112,0,Item\Armor\Boots\HWA_INV_BOT_PILGRIMAGE.mesh,Item\Armor\Boots\HWA_EQU_BOT_M2.tpack,1,TRUE,,,,0,0.3,0,1,y,90,1,TRUE,0,0,0,,,0,0
3375,Item\Costume\BWZ_INV_C012.mesh,Item\Costume\BWZ_INV_C012.tpack,0,0,Item\Costume\BWZ_INV_C012.mesh,Item\Costume\BWZ_INV_C012.tpack,0.5,TRUE,,,,0,0.3,0,1,y,90,1,TRUE,11111,0,0,,,0,0
3376,Item\Costume\HWA_INV_C012.mesh,Item\Costume\HWA_INV_C012.tpack,0,0,Item\Costume\HWA_INV_C012.mesh,Item\Costume\HWA_INV_C012.tpack,0.5,TRUE,,,,0,0.3,0,1,y,90,1,TRUE,11111,0,0,,,0,0
3377,Item\Slot\earring\SLT_INV_EAR_09.mesh,Item\Slot\earring\SLT_INV_EAR_09_Y.tpack,0,0,Item\Slot\earring\SLT_INV_EAR_09.mesh,Item\Slot\earring\SLT_INV_EAR_09_Y.tpack,1,TRUE,,,,0,0,0,1,x,90,3,,0,0,0,,,0,0
3378,Item\Slot\earring\SLT_INV_EAR_04.mesh,Item\Slot\earring\SLT_INV_EAR_04_Y.tpack,0,0,Item\Slot\earring\SLT_INV_EAR_04.mesh,Item\Slot\earring\SLT_INV_EAR_04_Y.tpack,1,TRUE,,,,0,0,0,1,x,90,3,,0,0,0,,,0,0
3379,Item\Slot\earring\SLT_INV_EAR_05.mesh,Item\Slot\earring\SLT_INV_EAR_05_Y.tpack,0,0,Item\Slot\earring\SLT_INV_EAR_05.mesh,Item\Slot\earring\SLT_INV_EAR_05_Y.tpack,1,TRUE,,,,0,0,0,1,x,90,3,,0,0,0,,,0,0
3380,Item\Slot\earring\SLT_INV_EAR_06.mesh,Item\Slot\earring\SLT_INV_EAR_06_Y.tpack,0,0,Item\Slot\earring\SLT_INV_EAR_06.mesh,Item\Slot\earring\SLT_INV_EAR_06_Y.tpack,1,TRUE,,,,0,0,0,1,x,90,3,,0,0,0,,,0,0
3381,Item\Slot\earring\SLT_INV_EAR_09.mesh,Item\Slot\earring\SLT_INV_EAR_09_G.tpack,0,0,Item\Slot\earring\SLT_INV_EAR_09.mesh,Item\Slot\earring\SLT_INV_EAR_09_G.tpack,1,TRUE,,,,0,0,0,1,x,90,3,,0,0,0,,,0,0
3382,Item\Slot\earring\SLT_INV_EAR_04.mesh,Item\Slot\earring\SLT_INV_EAR_04_G.tpack,0,0,Item\Slot\earring\SLT_INV_EAR_04.mesh,Item\Slot\earring\SLT_INV_EAR_04_G.tpack,1,TRUE,,,,0,0,0,1,x,90,3,,0,0,0,,,0,0
3383,Item\Slot\earring\SLT_INV_EAR_05.mesh,Item\Slot\earring\SLT_INV_EAR_05_G.tpack,0,0,Item\Slot\earring\SLT_INV_EAR_05.mesh,Item\Slot\earring\SLT_INV_EAR_05_G.tpack,1,TRUE,,,,0,0,0,1,x,90,3,,0,0,0,,,0,0
3384,Item\Slot\earring\SLT_INV_EAR_06.mesh,Item\Slot\earring\SLT_INV_EAR_06_G.tpack,0,0,Item\Slot\earring\SLT_INV_EAR_06.mesh,Item\Slot\earring\SLT_INV_EAR_06_G.tpack,1,TRUE,,,,0,0,0,1,x,90,3,,0,0,0,,,0,0
3385,Item\Slot\earring\SLT_INV_EAR_09.mesh,Item\Slot\earring\SLT_INV_EAR_09_R.tpack,0,0,Item\Slot\earring\SLT_INV_EAR_09.mesh,Item\Slot\earring\SLT_INV_EAR_09_R.tpack,1,TRUE,,,,0,0,0,1,x,90,3,,0,0,0,,,0,0
3386,Item\Slot\earring\SLT_INV_EAR_04.mesh,Item\Slot\earring\SLT_INV_EAR_04_R.tpack,0,0,Item\Slot\earring\SLT_INV_EAR_04.mesh,Item\Slot\earring\SLT_INV_EAR_04_R.tpack,1,TRUE,,,,0,0,0,1,x,90,3,,0,0,0,,,0,0
3387,Item\Slot\earring\SLT_INV_EAR_05.mesh,Item\Slot\earring\SLT_INV_EAR_05_R.tpack,0,0,Item\Slot\earring\SLT_INV_EAR_05.mesh,Item\Slot\earring\SLT_INV_EAR_05_R.tpack,1,TRUE,,,,0,0,0,1,x,90,3,,0,0,0,,,0,0
3388,Item\Slot\earring\SLT_INV_EAR_06.mesh,Item\Slot\earring\SLT_INV_EAR_06_R.tpack,0,0,Item\Slot\earring\SLT_INV_EAR_06.mesh,Item\Slot\earring\SLT_INV_EAR_06_R.tpack,1,TRUE,,,,0,0,0,1,x,90,3,,0,0,0,,,0,0
3389,Item\Slot\earring\SLT_INV_EAR_09.mesh,Item\Slot\earring\SLT_INV_EAR_09_B.tpack,0,0,Item\Slot\earring\SLT_INV_EAR_09.mesh,Item\Slot\earring\SLT_INV_EAR_09_B.tpack,1,TRUE,,,,0,0,0,1,x,90,3,,0,0,0,,,0,0
3390,Item\Slot\earring\SLT_INV_EAR_04.mesh,Item\Slot\earring\SLT_INV_EAR_04_B.tpack,0,0,Item\Slot\earring\SLT_INV_EAR_04.mesh,Item\Slot\earring\SLT_INV_EAR_04_B.tpack,1,TRUE,,,,0,0,0,1,x,90,3,,0,0,0,,,0,0
3391,Item\Slot\earring\SLT_INV_EAR_05.mesh,Item\Slot\earring\SLT_INV_EAR_05_B.tpack,0,0,Item\Slot\earring\SLT_INV_EAR_05.mesh,Item\Slot\earring\SLT_INV_EAR_05_B.tpack,1,TRUE,,,,0,0,0,1,x,90,3,,0,0,0,,,0,0
3392,Item\Slot\earring\SLT_INV_EAR_06.mesh,Item\Slot\earring\SLT_INV_EAR_06_B.tpack,0,0,Item\Slot\earring\SLT_INV_EAR_06.mesh,Item\Slot\earring\SLT_INV_EAR_06_B.tpack,1,TRUE,,,,0,0,0,1,x,90,3,,0,0,0,,,0,0
3393,item\general\Cash\RUNE_02.mesh,item\general\Cash\RUNE_02.tpack,0,0,item\general\Cash\RUNE_02.mesh,item\general\Cash\RUNE_02.tpack,1,TRUE,,,,0,0,0,1,x,90,1,,0,0,0,,,0,0
3394,item\general\etc\GEN_INV_ETC_RANDOM_BOX_KEY_2.mesh,Item\General\Etc\GEN_INV_ETC_RANDOM_BOX_KEY_2.tpack,0,0,item\general\etc\GEN_INV_ETC_RANDOM_BOX_KEY_2.mesh,Item\General\Etc\GEN_INV_ETC_RANDOM_BOX_KEY_2.tpack,1,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
3395,Item\General\Cash\GEN_INV_CAS_44_2.mesh,Item\General\Cash\GEN_INV_CAS_44_2.tpack,0,0,Item\General\Cash\GEN_INV_CAS_44_2.mesh,Item\General\Cash\GEN_INV_CAS_44_2.tpack,1,TRUE,,,,0,0,0,1,x,90,1,,0,0,0,,,0,0
3396,Item\Costume\INV_C_POLAR_BEAR.mesh,Item\Costume\INV_C_PANDA.tpack,0,0,Item\Costume\INV_C_POLAR_BEAR.mesh,Item\Costume\INV_C_PANDA.tpack,0.5,TRUE,,,,0,0,0,1,x,90,1,TRUE,11111,0,0,,,0,0
3397,item\general\cash\GEN_INV_CAS_106.mesh,Item\General\Cash\GEN_INV_CAS_106_04.tpack,0,0,item\general\cash\GEN_INV_CAS_106.mesh,Item\General\Cash\GEN_INV_CAS_106_04.tpack,1,TRUE,,,,0,0,0,1,x,90,1,,0,0,0,,,0,0
3398,item\general\cash\GEN_INV_CAS_106.mesh,Item\General\Cash\GEN_INV_CAS_106_05.tpack,0,0,item\general\cash\GEN_INV_CAS_106.mesh,Item\General\Cash\GEN_INV_CAS_106_05.tpack,1,TRUE,,,,0,0,0,1,x,90,1,,0,0,0,,,0,0
3399,item\general\cash\GEN_INV_CAS_106.mesh,Item\General\Cash\GEN_INV_CAS_106_06.tpack,0,0,item\general\cash\GEN_INV_CAS_106.mesh,Item\General\Cash\GEN_INV_CAS_106_06.tpack,1,TRUE,,,,0,0,0,1,x,90,1,,0,0,0,,,0,0
3400,item\general\cash\GEN_INV_CAS_106.mesh,Item\General\Cash\GEN_INV_CAS_106_09.tpack,0,0,item\general\cash\GEN_INV_CAS_106.mesh,Item\General\Cash\GEN_INV_CAS_106_09.tpack,1,TRUE,,,,0,0,0,1,x,90,1,,0,0,0,,,0,0
3401,item\general\cash\GEN_INV_CAS_106.mesh,Item\General\Cash\GEN_INV_CAS_106_10.tpack,0,0,item\general\cash\GEN_INV_CAS_106.mesh,Item\General\Cash\GEN_INV_CAS_106_10.tpack,1,TRUE,,,,0,0,0,1,x,90,1,,0,0,0,,,0,0
3402,item\general\cash\GEN_INV_CAS_106.mesh,Item\General\Cash\GEN_INV_CAS_106_11.tpack,0,0,item\general\cash\GEN_INV_CAS_106.mesh,Item\General\Cash\GEN_INV_CAS_106_11.tpack,1,TRUE,,,,0,0,0,1,x,90,1,,0,0,0,,,0,0
3403,Item\General\Cash\GEN_INV_ETC_KEY.mesh,Item\General\Cash\GEN_INV_ETC_KEY_01.tpack,0,0,Item\General\Cash\GEN_INV_ETC_KEY.mesh,Item\General\Cash\GEN_INV_ETC_KEY_01.tpack,1,TRUE,,,,0,0,0,1,x,90,1,,0,0,0,,,0,0
3404,Item\General\Cash\GEN_INV_ETC_KEY.mesh,Item\General\Cash\GEN_INV_ETC_KEY_02.tpack,0,0,Item\General\Cash\GEN_INV_ETC_KEY.mesh,Item\General\Cash\GEN_INV_ETC_KEY_02.tpack,1,TRUE,,,,0,0,0,1,x,90,1,,0,0,0,,,0,0
3405,Item\General\Cash\GEN_INV_ETC_KEY.mesh,Item\General\Cash\GEN_INV_ETC_KEY_03.tpack,0,0,Item\General\Cash\GEN_INV_ETC_KEY.mesh,Item\General\Cash\GEN_INV_ETC_KEY_03.tpack,1,TRUE,,,,0,0,0,1,x,90,1,,0,0,0,,,0,0
3406,Item\General\Cash\GEN_INV_ETC_KEY.mesh,Item\General\Cash\GEN_INV_ETC_KEY_04.tpack,0,0,Item\General\Cash\GEN_INV_ETC_KEY.mesh,Item\General\Cash\GEN_INV_ETC_KEY_04.tpack,1,TRUE,,,,0,0,0,1,x,90,1,,0,0,0,,,0,0
3407,Item\General\Cash\GEN_INV_ETC_KEY.mesh,Item\General\Cash\GEN_INV_ETC_KEY_05.tpack,0,0,Item\General\Cash\GEN_INV_ETC_KEY.mesh,Item\General\Cash\GEN_INV_ETC_KEY_05.tpack,1,TRUE,,,,0,0,0,1,x,90,1,,0,0,0,,,0,0
3408,Item\General\Cash\GEN_INV_ETC_KEY.mesh,Item\General\Cash\GEN_INV_ETC_KEY_06.tpack,0,0,Item\General\Cash\GEN_INV_ETC_KEY.mesh,Item\General\Cash\GEN_INV_ETC_KEY_06.tpack,1,TRUE,,,,0,0,0,1,x,90,1,,0,0,0,,,0,0
3409,Item\General\Cash\GEN_INV_ETC_KEY.mesh,Item\General\Cash\GEN_INV_ETC_KEY_07.tpack,0,0,Item\General\Cash\GEN_INV_ETC_KEY.mesh,Item\General\Cash\GEN_INV_ETC_KEY_07.tpack,1,TRUE,,,,0,0,0,1,x,90,1,,0,0,0,,,0,0
3410,Item\General\Cash\GEN_INV_ETC_KEY.mesh,Item\General\Cash\GEN_INV_ETC_KEY_08.tpack,0,0,Item\General\Cash\GEN_INV_ETC_KEY.mesh,Item\General\Cash\GEN_INV_ETC_KEY_08.tpack,1,TRUE,,,,0,0,0,1,x,90,1,,0,0,0,,,0,0
3411,Item\General\Cash\GEN_INV_ETC_KEY.mesh,Item\General\Cash\GEN_INV_ETC_KEY_09.tpack,0,0,Item\General\Cash\GEN_INV_ETC_KEY.mesh,Item\General\Cash\GEN_INV_ETC_KEY_09.tpack,1,TRUE,,,,0,0,0,1,x,90,1,,0,0,0,,,0,0
3412,Item\General\Cash\GEN_INV_ETC_KEY.mesh,Item\General\Cash\GEN_INV_ETC_KEY_10.tpack,0,0,Item\General\Cash\GEN_INV_ETC_KEY.mesh,Item\General\Cash\GEN_INV_ETC_KEY_10.tpack,1,TRUE,,,,0,0,0,1,x,90,1,,0,0,0,,,0,0
3413,Item\General\Cash\GEN_INV_ETC_KEY.mesh,Item\General\Cash\GEN_INV_ETC_KEY_11.tpack,0,0,Item\General\Cash\GEN_INV_ETC_KEY.mesh,Item\General\Cash\GEN_INV_ETC_KEY_11.tpack,1,TRUE,,,,0,0,0,1,x,90,1,,0,0,0,,,0,0
3414,item\general\Etc\GEN_INV_ETC_TALISMAN_01.mesh,item\general\Etc\GEN_INV_ETC_TALISMAN_01.tpack,0,0,item\general\Etc\GEN_INV_ETC_TALISMAN_01.mesh,item\general\Etc\GEN_INV_ETC_TALISMAN_01.tpack,1,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
3415,item\general\Etc\GEN_INV_ETC_TALISMAN_02.mesh,item\general\Etc\GEN_INV_ETC_TALISMAN_01.tpack,0,0,item\general\Etc\GEN_INV_ETC_TALISMAN_02.mesh,item\general\Etc\GEN_INV_ETC_TALISMAN_01.tpack,1,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
3416,Item\General\etc\GEN_INV_ETC_RUBY.mesh,Item\General\etc\GEN_INV_ETC_RUBY.tpack,0,0,Item\General\etc\GEN_INV_ETC_RUBY.mesh,Item\General\etc\GEN_INV_ETC_RUBY.tpack,1,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
3417,Item\General\Quest\GEN_INV_QUE_150.mesh,Item\General\Quest\GEN_INV_QUE_150_R.tpack,0,0,Item\General\Quest\GEN_INV_QUE_150.mesh,Item\General\Quest\GEN_INV_QUE_150_R.tpack,1,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
3418,Item\General\Etc\GEN_INV_ETC_Umbar_seal.mesh,Item\General\Etc\GEN_INV_ETC_Umbar_seal_B.tpack,0,0,Item\General\Etc\GEN_INV_ETC_Umbar_seal.mesh,Item\General\Etc\GEN_INV_ETC_Umbar_seal_B.tpack,1,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
3419,item\general\cash\GEN_INV_CAS_01_GRACE.mesh,item\general\cash\GEN_INV_CAS_01_GRACE_35.tpack,0,0,item\general\cash\GEN_INV_CAS_01_GRACE.mesh,item\general\cash\GEN_INV_CAS_01_GRACE_35.tpack,1,TRUE,,,,0,0.3,0,1,y,90,1,TRUE,0,0,0,,,0,0
3420,Item\General\Cash\GEN_INV_CAS_28.mesh,Item\General\Cash\GEN_INV_PET_SWD_QUI.tpack,0,0,Item\General\Cash\GEN_INV_CAS_28.mesh,Item\General\Cash\GEN_INV_PET_SWD_QUI.tpack,0.5,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
3421,Item\General\Cash\GEN_INV_CAS_30.mesh,Item\General\Cash\GEN_INV_PET_SWD_QUI.tpack,0,0,Item\General\Cash\GEN_INV_CAS_30.mesh,Item\General\Cash\GEN_INV_PET_SWD_QUI.tpack,0.5,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
3422,Item\General\Cash\GEN_INV_CAS_29.mesh,Item\General\Cash\GEN_INV_PET_SWD_QUI.tpack,0,0,Item\General\Cash\GEN_INV_CAS_29.mesh,Item\General\Cash\GEN_INV_PET_SWD_QUI.tpack,0.5,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
3423,Item\General\Cash\GEN_INV_CAS_49.mesh,Item\General\Cash\GEN_INV_PET_SWD_QUI.tpack,0,0,Item\General\Cash\GEN_INV_CAS_49.mesh,Item\General\Cash\GEN_INV_PET_SWD_QUI.tpack,0.5,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
3424,Item\General\Cash\GEN_INV_CAS_49.mesh,Item\General\Cash\GEN_INV_PET_BWZ_QUI.tpack,0,0,Item\General\Cash\GEN_INV_CAS_49.mesh,Item\General\Cash\GEN_INV_PET_BWZ_QUI.tpack,0.5,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
3425,Item\General\Cash\GEN_INV_CAS_28.mesh,Item\General\Cash\GEN_INV_PET_HIL_QUI.tpack,0,0,Item\General\Cash\GEN_INV_CAS_28.mesh,Item\General\Cash\GEN_INV_PET_HIL_QUI.tpack,0.5,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
3426,Item\General\Cash\GEN_INV_CAS_28.mesh,Item\General\Cash\GEN_INV_PET_MSE_QUI.tpack,0,0,Item\General\Cash\GEN_INV_CAS_28.mesh,Item\General\Cash\GEN_INV_PET_MSE_QUI.tpack,0.5,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
3427,Item\General\Cash\GEN_INV_CAS_29.mesh,Item\General\Cash\GEN_INV_PET_HIL_QUI.tpack,0,0,Item\General\Cash\GEN_INV_CAS_29.mesh,Item\General\Cash\GEN_INV_PET_HIL_QUI.tpack,0.5,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
3428,Item\General\Cash\GEN_INV_CAS_30.mesh,Item\General\Cash\GEN_INV_PET_HIL_QUI.tpack,0,0,Item\General\Cash\GEN_INV_CAS_30.mesh,Item\General\Cash\GEN_INV_PET_HIL_QUI.tpack,0.5,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
3429,Item\General\Cash\GEN_INV_CAS_30.mesh,Item\General\Cash\GEN_INV_PET_BWZ_QUI.tpack,0,0,Item\General\Cash\GEN_INV_CAS_30.mesh,Item\General\Cash\GEN_INV_PET_BWZ_QUI.tpack,0.5,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
3430,Item\General\Cash\GEN_INV_CAS_29.mesh,Item\General\Cash\GEN_INV_PET_MSE_QUI.tpack,0,0,Item\General\Cash\GEN_INV_CAS_29.mesh,Item\General\Cash\GEN_INV_PET_MSE_QUI.tpack,0.5,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
3431,Item\Slot\Necklace\SLT_INV_NEC_33.mesh,Item\Slot\Necklace\SLT_INV_NEC_33.tpack,0,0,Item\Slot\Necklace\SLT_INV_NEC_33.mesh,Item\Slot\Necklace\SLT_INV_NEC_33.tpack,1,TRUE,,,,0,0,0,1,x,90,3,,0,0,0,,,0,0
3432,Item\General\Etc\Goldcoin.mesh,Item\General\Etc\Goldcoin_china_sin.tpack,0,0,Item\General\Etc\Goldcoin.mesh,Item\General\Etc\Goldcoin_china_sin.tpack,1,TRUE,,,,0,0,0,1,x,90,1,,0,0,0,,,0,0
3433,Item\General\Etc\Goldcoin.mesh,Item\General\Etc\Goldcoin_china_do.tpack,0,0,Item\General\Etc\Goldcoin.mesh,Item\General\Etc\Goldcoin_china_do.tpack,1,TRUE,,,,0,0,0,1,x,90,1,,0,0,0,,,0,0
3434,Item\General\Etc\Goldcoin.mesh,Item\General\Etc\Goldcoin_china_jun.tpack,0,0,Item\General\Etc\Goldcoin.mesh,Item\General\Etc\Goldcoin_china_jun.tpack,1,TRUE,,,,0,0,0,1,x,90,1,,0,0,0,,,0,0
3435,Item\General\Etc\Goldcoin.mesh,Item\General\Etc\Goldcoin_china_ga.tpack,0,0,Item\General\Etc\Goldcoin.mesh,Item\General\Etc\Goldcoin_china_ga.tpack,1,TRUE,,,,0,0,0,1,x,90,1,,0,0,0,,,0,0
3436,Item\General\Etc\Goldcoin.mesh,Item\General\Etc\Goldcoin_china_yu.tpack,0,0,Item\General\Etc\Goldcoin.mesh,Item\General\Etc\Goldcoin_china_yu.tpack,1,TRUE,,,,0,0,0,1,x,90,1,,0,0,0,,,0,0
3437,Monster\pet_swd_lv1_inv.mesh,Monster\pet_swd_lv3.tpack,0,0,Monster\pet_swd_lv1_inv.mesh,Monster\pet_swd_lv3.tpack,0.5,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
3438,Monster\pet_swd_lv2_inv.mesh,Monster\pet_swd_lv3.tpack,0,0,Monster\pet_swd_lv2_inv.mesh,Monster\pet_swd_lv3.tpack,0.5,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
3439,Monster\pet_swd_lv3_inv.mesh,Monster\pet_swd_lv3.tpack,0,0,Monster\pet_swd_lv3_inv.mesh,Monster\pet_swd_lv3.tpack,0.5,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
3440,Monster\pet_sor_lv1_inv.mesh,Monster\pet_sor_lv2.tpack,0,0,Monster\pet_sor_lv1_inv.mesh,Monster\pet_sor_lv2.tpack,0.5,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
3441,Monster\pet_sor_lv2_inv.mesh,Monster\pet_sor_lv2.tpack,0,0,Monster\pet_sor_lv2_inv.mesh,Monster\pet_sor_lv2.tpack,0.5,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
3442,Monster\pet_sor_lv3_inv.mesh,Monster\pet_sor_lv2.tpack,0,0,Monster\pet_sor_lv3_inv.mesh,Monster\pet_sor_lv2.tpack,0.5,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
3443,Monster\pet_arc_lv1_inv.mesh,Monster\Pet_arc_lv3.tpack,0,0,Monster\pet_arc_lv1_inv.mesh,Monster\Pet_arc_lv3.tpack,0.5,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
3444,Monster\pet_arc_lv2_inv.mesh,Monster\Pet_arc_lv3.tpack,0,0,Monster\pet_arc_lv2_inv.mesh,Monster\Pet_arc_lv3.tpack,0.5,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
3445,Monster\pet_arc_lv3_inv.mesh,Monster\Pet_arc_lv3.tpack,0,0,Monster\pet_arc_lv3_inv.mesh,Monster\Pet_arc_lv3.tpack,0.5,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
3446,Monster\pet_sum_lv1_inv.mesh,Monster\SUM_PAT_lv3.tpack,0,0,Monster\pet_sum_lv1_inv.mesh,Monster\SUM_PAT_lv3.tpack,0.5,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
3447,Monster\pet_sum_lv2_inv.mesh,Monster\SUM_PAT_lv3.tpack,0,0,Monster\pet_sum_lv2_inv.mesh,Monster\SUM_PAT_lv3.tpack,0.5,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
3448,Monster\pet_sum_lv3_inv.mesh,Monster\SUM_PAT_lv3.tpack,0,0,Monster\pet_sum_lv3_inv.mesh,Monster\SUM_PAT_lv3.tpack,0.5,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
3449,Monster\pet_wsu_lv1_inv.mesh,Monster\pet_wsu_lv1.tpack,0,0,Monster\pet_wsu_lv1_inv.mesh,Monster\pet_wsu_lv1.tpack,0.5,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
3450,Monster\pet_wsu_lv2_inv.mesh,Monster\pet_wsu_lv3.tpack,0,0,Monster\pet_wsu_lv2_inv.mesh,Monster\pet_wsu_lv3.tpack,0.5,TRUE,,,,0,0.3,0,1,y,90,1,,0,0,0,,,0,0
