ItemIndex,Name,Rank,Type,Code,Attribute,Description,Quality,Job,ItemShape,CosShape,Action_Index,Appraisal,Union_Set_Index,Value1,Value2,Trade,ReqLv,ReqHLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,GroupIndex,NoData,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,Expansion Option Index 1,Expansion Option Value 1,Expansion Option Index 2,Expansion Option Value 2,Expansion Option Index 3,Expansion Option Value 3,Expansion Option Index 4,Expansion Option Value 4,Expansion Option Index 5,Expansion Option Value 5,Expansion Option Index 6,Expansion Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Range Min Attack,Level 0 Range Max Attack,PVP Option Damage,Level 0 Defence Min,Level 0 Defence Max,PVP Option Defence,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex,Period,IsLimit,PeriodBreak,Belong,NextShape,ReqGrade,PurchasePoint,ChoiceLimit,PurchaseLimit,PointLimit,NPC SELL
2110007,Scythe +7,0,4,24,0,0,3,0000-0000-0001-0000,186,0,0,0,0,0,0,1,1,0,25,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4621,4621,4661,4661,4701,4701,7,277,293,260,277,0,0,0,0,0,0,0,0,5,0,4,0,2110006,2110008,0,0,1,0,0,0,0,0,0,0,1
2110008,Scythe +8,0,4,24,0,0,3,0000-0000-0001-0000,186,0,0,0,0,0,0,1,1,0,25,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4621,4621,4661,4661,4701,4701,8,388,406,376,396,0,0,0,0,0,0,0,0,5,0,4,0,2110007,2110009,0,0,1,0,0,0,0,0,0,0,1
2110009,Scythe +9,0,4,24,0,0,3,0000-0000-0001-0000,186,0,0,0,0,0,0,1,1,0,25,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4621,4621,4661,4661,4701,4701,9,562,584,562,586,0,0,0,0,0,0,0,0,5,0,4,0,2110008,0,0,0,1,0,0,0,0,0,0,0,1
2110010,Bronze Scythe,0,4,24,0,0,3,0000-0000-0001-0000,185,0,0,0,0,0,0,1,13,0,605,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4622,4622,4662,4662,4702,4702,0,96,106,68,79,0,0,0,0,0,0,0,0,20,0,18,0,0,2110011,0,0,1,0,0,0,0,0,0,0,1
2110011,Bronze Scythe +1,0,4,24,0,0,3,0000-0000-0001-0000,185,0,0,0,0,0,0,1,13,0,605,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4622,4622,4662,4662,4702,4702,1,105,116,76,89,0,0,0,0,0,0,0,0,20,0,18,0,2110010,2110012,0,0,1,0,0,0,0,0,0,0,1
2110012,Bronze Scythe +2,0,4,24,0,0,3,0000-0000-0001-0000,185,0,0,0,0,0,0,1,13,0,605,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4622,4622,4662,4662,4702,4702,2,119,132,89,104,0,0,0,0,0,0,0,0,20,0,18,0,2110011,2110013,0,0,1,0,0,0,0,0,0,0,1
2110013,Bronze Scythe +3,0,4,24,0,0,3,0000-0000-0001-0000,185,0,0,0,0,0,0,1,13,0,605,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4622,4622,4662,4662,4702,4702,3,141,156,109,127,0,0,0,0,0,0,0,0,20,0,18,0,2110012,2110014,0,0,1,0,0,0,0,0,0,0,1
2110014,Bronze Scythe +4,0,4,24,0,0,3,0000-0000-0001-0000,185,0,0,0,0,0,0,1,13,0,605,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4622,4622,4662,4662,4702,4702,4,175,192,140,160,0,0,0,0,0,0,0,0,20,0,18,0,2110013,2110015,0,0,1,0,0,0,0,0,0,0,1
2110015,Bronze Scythe +5,0,4,24,0,0,3,0000-0000-0001-0000,185,0,0,0,0,0,0,1,13,0,605,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4622,4622,4662,4662,4702,4702,5,222,241,184,206,0,0,0,0,0,0,0,0,20,0,18,0,2110014,2110016,0,0,1,0,0,0,0,0,0,0,1
2110016,Bronze Scythe +6,0,4,24,0,0,3,0000-0000-0001-0000,185,0,0,0,0,0,0,1,13,0,605,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4622,4622,4662,4662,4702,4702,6,288,309,249,274,0,0,0,0,0,0,0,0,20,0,18,0,2110015,2110017,0,0,1,0,0,0,0,0,0,0,1
2110017,Bronze Scythe +7,0,4,24,0,0,3,0000-0000-0001-0000,185,0,0,0,0,0,0,1,13,0,605,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4622,4622,4662,4662,4702,4702,7,378,403,343,370,0,0,0,0,0,0,0,0,20,0,18,0,2110016,2110018,0,0,1,0,0,0,0,0,0,0,1
2110018,Bronze Scythe +8,0,4,24,0,0,3,0000-0000-0001-0000,185,0,0,0,0,0,0,1,13,0,605,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4622,4622,4662,4662,4702,4702,8,510,538,481,512,0,0,0,0,0,0,0,0,20,0,18,0,2110017,2110019,0,0,1,0,0,0,0,0,0,0,1
2110019,Bronze Scythe +9,0,4,24,0,0,3,0000-0000-0001-0000,185,0,0,0,0,0,0,1,13,0,605,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4622,4622,4662,4662,4702,4702,9,724,757,709,745,0,0,0,0,0,0,0,0,20,0,18,0,2110018,0,0,0,1,0,0,0,0,0,0,0,1
2110020,Back Breaker,0,4,24,0,0,3,0000-0000-0001-0000,184,0,0,0,0,0,0,1,25,0,3169,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4623,4623,4663,4663,4703,4703,0,180,199,133,153,0,0,0,0,0,0,0,0,36,0,32,0,0,2110021,0,0,1,0,0,0,0,0,0,0,1
2110021,Back Breaker +1,0,4,24,0,0,3,0000-0000-0001-0000,184,0,0,0,0,0,0,1,25,0,3169,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4623,4623,4663,4663,4703,4703,1,189,209,141,163,0,0,0,0,0,0,0,0,36,0,32,0,2110020,2110022,0,0,1,0,0,0,0,0,0,0,1
2110022,Back Breaker +2,0,4,24,0,0,3,0000-0000-0001-0000,184,0,0,0,0,0,0,1,25,0,3169,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4623,4623,4663,4663,4703,4703,2,203,225,154,178,0,0,0,0,0,0,0,0,36,0,32,0,2110021,2110023,0,0,1,0,0,0,0,0,0,0,1
2110023,Back Breaker +3,0,4,24,0,0,3,0000-0000-0001-0000,184,0,0,0,0,0,0,1,25,0,3169,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4623,4623,4663,4663,4703,4703,3,225,249,175,201,0,0,0,0,0,0,0,0,36,0,32,0,2110022,2110024,0,0,1,0,0,0,0,0,0,0,1
2110024,Back Breaker +4,0,4,24,0,0,3,0000-0000-0001-0000,184,0,0,0,0,0,0,1,25,0,3169,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4623,4623,4663,4663,4703,4703,4,262,288,208,236,0,0,0,0,0,0,0,0,36,0,32,0,2110023,2110025,0,0,1,0,0,0,0,0,0,0,1
2110025,Back Breaker +5,0,4,24,0,0,3,0000-0000-0001-0000,184,0,0,0,0,0,0,1,25,0,3169,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4623,4623,4663,4663,4703,4703,5,313,342,256,286,0,0,0,0,0,0,0,0,36,0,32,0,2110024,2110026,0,0,1,0,0,0,0,0,0,0,1
2110026,Back Breaker +6,0,4,24,0,0,3,0000-0000-0001-0000,184,0,0,0,0,0,0,1,25,0,3169,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4623,4623,4663,4663,4703,4703,6,386,418,328,362,0,0,0,0,0,0,0,0,36,0,32,0,2110025,2110027,0,0,1,0,0,0,0,0,0,0,1
2110027,Back Breaker +7,0,4,24,0,0,3,0000-0000-0001-0000,184,0,0,0,0,0,0,1,25,0,3169,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4623,4623,4663,4663,4703,4703,7,488,524,434,470,0,0,0,0,0,0,0,0,36,0,32,0,2110026,2110028,0,0,1,0,0,0,0,0,0,0,1
2110028,Back Breaker +8,0,4,24,0,0,3,0000-0000-0001-0000,184,0,0,0,0,0,0,1,25,0,3169,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4623,4623,4663,4663,4703,4703,8,642,680,595,635,0,0,0,0,0,0,0,0,36,0,32,0,2110027,2110029,0,0,1,0,0,0,0,0,0,0,1
2110029,Back Breaker +9,0,4,24,0,0,3,0000-0000-0001-0000,184,0,0,0,0,0,0,1,25,0,3169,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4623,4623,4663,4663,4703,4703,9,895,939,866,912,0,0,0,0,0,0,0,0,36,0,32,0,2110028,0,0,0,1,0,0,0,0,0,0,0,1
2110030,Grass Cutter,0,4,24,0,0,3,0000-0000-0001-0000,183,0,0,0,0,0,0,1,37,0,10039,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4624,4624,4664,4664,4704,4704,0,270,298,202,233,0,0,0,0,0,0,0,0,51,0,47,0,0,2110031,0,0,1,0,0,0,0,0,0,0,1
2110031,Grass Cutter +1,0,4,24,0,0,3,0000-0000-0001-0000,183,0,0,0,0,0,0,1,37,0,10039,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4624,4624,4664,4664,4704,4704,1,279,308,210,243,0,0,0,0,0,0,0,0,51,0,47,0,2110030,2110032,0,0,1,0,0,0,0,0,0,0,1
2110032,Grass Cutter +2,0,4,24,0,0,3,0000-0000-0001-0000,183,0,0,0,0,0,0,1,37,0,10039,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4624,4624,4664,4664,4704,4704,2,293,324,223,258,0,0,0,0,0,0,0,0,51,0,47,0,2110031,2110033,0,0,1,0,0,0,0,0,0,0,1
2110033,Grass Cutter +3,0,4,24,0,0,3,0000-0000-0001-0000,183,0,0,0,0,0,0,1,37,0,10039,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4624,4624,4664,4664,4704,4704,3,316,349,244,282,0,0,0,0,0,0,0,0,51,0,47,0,2110032,2110034,0,0,1,0,0,0,0,0,0,0,1
2110034,Grass Cutter +4,0,4,24,0,0,3,0000-0000-0001-0000,183,0,0,0,0,0,0,1,37,0,10039,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4624,4624,4664,4664,4704,4704,4,355,390,279,320,0,0,0,0,0,0,0,0,51,0,47,0,2110033,2110035,0,0,1,0,0,0,0,0,0,0,1
2110035,Grass Cutter +5,0,4,24,0,0,3,0000-0000-0001-0000,183,0,0,0,0,0,0,1,37,0,10039,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4624,4624,4664,4664,4704,4704,5,410,448,331,374,0,0,0,0,0,0,0,0,51,0,47,0,2110034,2110036,0,0,1,0,0,0,0,0,0,0,1
2110036,Grass Cutter +6,0,4,24,0,0,3,0000-0000-0001-0000,183,0,0,0,0,0,0,1,37,0,10039,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4624,4624,4664,4664,4704,4704,6,490,531,410,457,0,0,0,0,0,0,0,0,51,0,47,0,2110035,2110037,0,0,1,0,0,0,0,0,0,0,1
2110037,Grass Cutter +7,0,4,24,0,0,3,0000-0000-0001-0000,183,0,0,0,0,0,0,1,37,0,10039,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4624,4624,4664,4664,4704,4704,7,603,648,527,577,0,0,0,0,0,0,0,0,51,0,47,0,2110036,2110038,0,0,1,0,0,0,0,0,0,0,1
2110038,Grass Cutter +8,0,4,24,0,0,3,0000-0000-0001-0000,183,0,0,0,0,0,0,1,37,0,10039,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4624,4624,4664,4664,4704,4704,8,778,826,710,765,0,0,0,0,0,0,0,0,51,0,47,0,2110037,2110039,0,0,1,0,0,0,0,0,0,0,1
2110039,Grass Cutter +9,0,4,24,0,0,3,0000-0000-0001-0000,183,0,0,0,0,0,0,1,37,0,10039,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4624,4624,4664,4664,4704,4704,9,1071,1126,1023,1085,0,0,0,0,0,0,0,0,51,0,47,0,2110038,0,0,0,1,0,0,0,0,0,0,0,1
2110040,Shadow Splitter,0,4,24,0,0,3,0000-0000-0001-0000,182,0,0,0,0,0,0,1,49,0,28046,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4625,4625,4665,4665,4705,4705,0,369,406,277,319,0,0,0,0,0,0,0,0,67,0,61,0,0,2110041,0,0,1,0,0,0,0,0,0,0,1
2110041,Shadow Splitter +1,0,4,24,0,0,3,0000-0000-0001-0000,182,0,0,0,0,0,0,1,49,0,28046,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4625,4625,4665,4665,4705,4705,1,378,416,285,329,0,0,0,0,0,0,0,0,67,0,61,0,2110040,2110042,0,0,1,0,0,0,0,0,0,0,1
2110042,Shadow Splitter +2,0,4,24,0,0,3,0000-0000-0001-0000,182,0,0,0,0,0,0,1,49,0,28046,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4625,4625,4665,4665,4705,4705,2,392,432,298,344,0,0,0,0,0,0,0,0,67,0,61,0,2110041,2110043,0,0,1,0,0,0,0,0,0,0,1
2110043,Shadow Splitter +3,0,4,24,0,0,3,0000-0000-0001-0000,182,0,0,0,0,0,0,1,49,0,28046,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4625,4625,4665,4665,4705,4705,3,415,457,320,368,0,0,0,0,0,0,0,0,67,0,61,0,2110042,2110044,0,0,1,0,0,0,0,0,0,0,1
2110044,Shadow Splitter +4,0,4,24,0,0,3,0000-0000-0001-0000,182,0,0,0,0,0,0,1,49,0,28046,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4625,4625,4665,4665,4705,4705,4,456,501,357,408,0,0,0,0,0,0,0,0,67,0,61,0,2110043,2110045,0,0,1,0,0,0,0,0,0,0,1
2110045,Shadow Splitter +5,0,4,24,0,0,3,0000-0000-0001-0000,182,0,0,0,0,0,0,1,49,0,28046,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4625,4625,4665,4665,4705,4705,5,516,563,412,466,0,0,0,0,0,0,0,0,67,0,61,0,2110044,2110046,0,0,1,0,0,0,0,0,0,0,1
2110046,Shadow Splitter +6,0,4,24,0,0,3,0000-0000-0001-0000,182,0,0,0,0,0,0,1,49,0,28046,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4625,4625,4665,4665,4705,4705,6,603,653,498,556,0,0,0,0,0,0,0,0,67,0,61,0,2110045,2110047,0,0,1,0,0,0,0,0,0,0,1
2110047,Shadow Splitter +7,0,4,24,0,0,3,0000-0000-0001-0000,182,0,0,0,0,0,0,1,49,0,28046,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4625,4625,4665,4665,4705,4705,7,728,782,627,688,0,0,0,0,0,0,0,0,67,0,61,0,2110046,2110048,0,0,1,0,0,0,0,0,0,0,1
2110048,Shadow Splitter +8,0,4,24,0,0,3,0000-0000-0001-0000,182,0,0,0,0,0,0,1,49,0,28046,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4625,4625,4665,4665,4705,4705,8,924,982,832,898,0,0,0,0,0,0,0,0,67,0,61,0,2110047,2110049,0,0,1,0,0,0,0,0,0,0,1
2110049,Shadow Splitter +9,0,4,24,0,0,3,0000-0000-0001-0000,182,0,0,0,0,0,0,1,49,0,28046,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4625,4625,4665,4665,4705,4705,9,1257,1322,1188,1261,0,0,0,0,0,0,0,0,67,0,61,0,2110048,0,0,0,1,0,0,0,0,0,0,0,1
2110050,Golden Scythe,0,4,24,0,0,3,0000-0000-0001-0000,181,0,0,0,0,0,0,1,61,0,128323,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4626,4626,4666,4666,4706,4706,0,473,521,357,411,0,0,0,0,0,0,0,0,82,0,76,0,0,2110051,0,0,1,0,0,0,0,0,0,0,1
2110051,Golden Scythe +1,0,4,24,0,0,3,0000-0000-0001-0000,181,0,0,0,0,0,0,1,61,0,128323,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4626,4626,4666,4666,4706,4706,1,482,531,365,421,0,0,0,0,0,0,0,0,82,0,76,0,2110050,2110052,0,0,1,0,0,0,0,0,0,0,1
2110052,Golden Scythe +2,0,4,24,0,0,3,0000-0000-0001-0000,181,0,0,0,0,0,0,1,61,0,128323,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4626,4626,4666,4666,4706,4706,2,496,547,378,436,0,0,0,0,0,0,0,0,82,0,76,0,2110051,2110053,0,0,1,0,0,0,0,0,0,0,1
2110053,Golden Scythe +3,0,4,24,0,0,3,0000-0000-0001-0000,181,0,0,0,0,0,0,1,61,0,128323,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4626,4626,4666,4666,4706,4706,3,520,573,400,461,0,0,0,0,0,0,0,0,82,0,76,0,2110052,2110054,0,0,1,0,0,0,0,0,0,0,1
2110054,Golden Scythe +4,0,4,24,0,0,3,0000-0000-0001-0000,181,0,0,0,0,0,0,1,61,0,128323,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4626,4626,4666,4666,4706,4706,4,564,619,439,503,0,0,0,0,0,0,0,0,82,0,76,0,2110053,2110055,0,0,1,0,0,0,0,0,0,0,1
2110055,Golden Scythe +5,0,4,24,0,0,3,0000-0000-0001-0000,181,0,0,0,0,0,0,1,61,0,128323,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4626,4626,4666,4666,4706,4706,5,628,686,498,565,0,0,0,0,0,0,0,0,82,0,76,0,2110054,2110056,0,0,1,0,0,0,0,0,0,0,1
2110056,Golden Scythe +6,0,4,24,0,0,3,0000-0000-0001-0000,181,0,0,0,0,0,0,1,61,0,128323,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4626,4626,4666,4666,4706,4706,6,722,784,591,663,0,0,0,0,0,0,0,0,82,0,76,0,2110055,2110057,0,0,1,0,0,0,0,0,0,0,1
2110057,Golden Scythe +7,0,4,24,0,0,3,0000-0000-0001-0000,181,0,0,0,0,0,0,1,61,0,128323,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4626,4626,4666,4666,4706,4706,7,858,925,732,807,0,0,0,0,0,0,0,0,82,0,76,0,2110056,2110058,0,0,1,0,0,0,0,0,0,0,1
2110058,Golden Scythe +8,0,4,24,0,0,3,0000-0000-0001-0000,181,0,0,0,0,0,0,1,61,0,128323,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4626,4626,4666,4666,4706,4706,8,1076,1146,959,1040,0,0,0,0,0,0,0,0,82,0,76,0,2110057,2110059,0,0,1,0,0,0,0,0,0,0,1
2110059,Golden Scythe +9,0,4,24,0,0,3,0000-0000-0001-0000,181,0,0,0,0,0,0,1,61,0,128323,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4626,4626,4666,4666,4706,4706,9,1448,1527,1357,1447,0,0,0,0,0,0,0,0,82,0,76,0,2110058,0,0,0,1,0,0,0,0,0,0,0,1
2110060,Sting Scythe,0,4,24,0,0,3,0000-0000-0001-0000,180,0,0,0,0,0,0,1,73,0,131918,2,4,0,0,1,1,3,2,1,0,3150,2,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4627,4627,4667,4667,4707,4707,0,584,643,442,509,0,0,0,0,0,0,0,0,98,0,90,0,0,2110061,0,0,1,0,0,0,0,0,0,0,1
