ItemIndex,Name,Rank,Type,Code,Attribute,Description,Quality,Job,ItemShape,CosShape,Action_Index,Appraisal,Union_Set_Index,Value1,Value2,Trade,ReqLv,ReqHLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,GroupIndex,No Data,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,Expansion Option Index 1,Expansion Option Value 1,Expansion Option Index 2,Expansion Option Value 2,Expansion Option Index 3,Expansion Option Value 3,Expansion Option Index 4,Expansion Option Value 4,Expansion Option Index 5,Expansion Option Value 5,Expansion Option Index 6,Expansion Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Range Min Attack,Level 0 Range Max Attack,PVP Option Damage,Level 0 Defence Min,Level 0 Defence Max,PVP Option Defence,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex,Period,IsLimit,PeriodBreak,Belong,NextShape,ReqGrade,PurchasePoint,ChoiceLimit,PurchaseLimit,PointLimit,NPC SELL
4500217,Movement Speed 15%,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500218,Movement Speed 17%,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500219,Movement Speed 20%,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500220,Movement Speed 25%,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500221,Movement Speed 30%,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500222,Movement Speed 35%,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500223,Movement Speed 40%,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500224,Movement Speed 45%,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500225,Movement Speed 50%,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500226,Movement Speed 55%,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500227,Movement Speed 60%,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500228,Movement Speed 65%,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500229,Movement Speed 70%,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500230,Movement Speed 75%,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500231,Movement Speed 80%,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500232,Movement Speed 85%,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500233,Shield Recovery 10000,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500234,Shield Recovery 14521,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500235,Shield Recovery 15000,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500236,Shield Recovery 18877,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500237,Shield Recovery 20000,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500238,Shield Recovery 25000,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500239,Shield Recovery 30000,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500240,Shield Recovery 35000,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500241,Shield Recovery 40000,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500242,Shield Recovery 45000,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500243,Shield Recovery 50000,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500244,Shield Recovery 55000,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500245,Shield Recovery 60000,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500246,Shield Recovery 65000,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500247,Shield Recovery 70000,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500248,Shield Recovery 75000,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500249,Shield Recovery 80000,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500250,Shield Recovery 85000,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500251,Shield Recovery 90000,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500252,Shield Recovery 95000,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500253,Shield Recovery 100000,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500254,Accuracy 50,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500255,Accuracy 100,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500256,Accuracy 145,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500257,Accuracy 150,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500258,Accuracy 160,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500259,Accuracy 200,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500260,Accuracy 250,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500261,Accuracy 300,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500262,Accuracy 350,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500263,Accuracy 400,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500264,Accuracy 450,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500265,Accuracy 500,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500266,Accuracy 550,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500267,Accuracy 600,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500268,Accuracy 650,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500269,Accuracy 700,0,1,23,0,849,34,1111-1111-1111-1111-1111-1111-1111-1111,4555,0,0,1500,0,0,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
